)	B-X
block	B-X
Ras	B-X
farnesylation	B-X
,	B-X
subcellular	B-X
localization	B-X
and	B-X
activity	B-X
,	B-X
and	B-X
inhibit	B-X
the	B-X
growth	B-X
of	B-X
Ras-transformed	B-X
cells	B-X
.	B-X
Although	B-X
FTIs	B-X
are	B-X
ineffective	B-X
against	B-X
K-Ras4B	B-X
,	B-X
the	B-X
Ras	B-X
isoform	B-X
most	B-X
commonly	B-X
mutated	B-X
in	B-X
human	B-X
cancers	B-X
,	B-X
they	B-X
can	B-X
inhibit	B-X
the	B-X
growth	B-X
of	B-X
tumors	B-X
containing	B-X
oncogenic	B-X
K-Ras4B	B-X
,	B-X
implicating	B-X
other	B-X
farnesylated	B-X
proteins	B-X
or	B-X
suggesting	B-X
distinct	B-X
functions	B-X
for	B-X
farnesylated	B-X
and	B-X
for	B-X
geranylgeranylated	B-X
K-Ras	B-X
,	B-X
which	B-X
is	B-X
generated	B-X
when	B-X
farnesyltransferase	B-X
is	B-X
inhibited	B-X
.	B-X
In	B-X
addition	B-X
to	B-X
bypassing	B-X
FTI	B-X
blockade	B-X
through	B-X
geranylgeranylation	B-X
,	B-X
K-Ras4B	B-X
resistance	B-X
to	B-X
FTIs	B-X
may	B-X
also	B-X
result	B-X
from	B-X
its	B-X
higher	B-X
affinity	B-X
for	B-X
farnesyltransferase	B-X
.	B-X
Using	B-X
chimeric	B-X
Ras	B-X
proteins	B-X
containing	B-X
all	B-X
combinations	B-X
of	B-X
Ras	B-X
background	B-X
,	B-X
CAAX	B-X
motif	B-X
,	B-X
and	B-X
K-Ras	B-X
polybasic	B-X
domain	B-X
,	B-X
we	B-X
show	B-X
that	B-X
either	B-X
a	B-X
polybasic	B-X
domain	B-X
or	B-X
an	B-X
alternatively	B-X
prenylated	B-X
CAAX	B-X
renders	B-X
Ras	B-X
prenylation	B-X
,	B-X
Ras-induced	B-X
Elk-1	B-X
activation	B-X
,	B-X
and	B-X
anchorage-independent	B-X
cell	B-X
growth	B-X
FTI-resistant	B-X
.	B-X
The	B-X
polybasic	B-X
domain	B-X
alone	B-X
increases	B-X
the	B-X
affinity	B-X
of	B-X
Ras	B-X
for	B-X
farnesyltransferase	B-X
,	B-X
implying	B-X
independent	B-X
roles	B-X
for	B-X
each	B-X
K-Ras4B	B-X
sequence	B-X
element	B-X
in	B-X
FTI	B-X
resistance	B-X
.	B-X
Using	B-X
microarray	B-X
analysis	B-X
and	B-X
colony	B-X
formation	B-X
assays	B-X
,	B-X
we	B-X
confirm	B-X
that	B-X
K-Ras	B-X
function	B-X
is	B-X
independent	B-X
of	B-X
the	B-X
identity	B-X
of	B-X
the	B-X
prenyl	B-X
group	B-X
and	B-X
,	B-X
therefore	B-X
,	B-X
that	B-X
FTI	B-X
inhibition	B-X
of	B-X
K-Ras	B-X
transformed	B-X
cells	B-X
is	B-X
likely	B-X
to	B-X
be	B-X
independent	B-X
of	B-X
K-Ras	B-X
inhibition	B-X
.	B-X
Our	B-X
results	B-X
imply	B-X
that	B-X
relevant	B-X
FTI	B-X
targets	B-X
will	B-X
lack	B-X
both	B-X
polybasic	B-X
and	B-X
potentially	B-X
geranylgeranylated	B-X
methionine-CAAX	B-X
motifs	B-X
.	B-X

Disruption	O
of	O
the	O
COP9	O
signalosome	O
Csn2	B-Protein
subunit	O
in	O
mice	O
causes	O
deficient	O
cell	O
proliferation	O
,	O
accumulation	O
of	O
p53	B-Protein
and	O
cyclin	O
E	O
,	O
and	O
early	O
embryonic	O
death	O
.	O
<EOS>	B-X
Csn2	B-X
(	B-X
Trip15/Cops2/Alien	B-X
)	B-X
encodes	B-X
the	B-X
second	B-X
subunit	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
(	B-X
CSN	B-X
)	B-X
,	B-X
an	B-X
eight-subunit	B-X
heteromeric	B-X
complex	B-X
homologous	B-X
to	B-X
the	B-X
lid	B-X
subcomplex	B-X
of	B-X
the	B-X
26S	B-X
proteasome	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
CSN	B-X
associates	B-X
with	B-X
protein	B-X
kinase	B-X
activities	B-X
targeting	B-X
p53	B-X
,	B-X
c-Jun	B-X
,	B-X
and	B-X
IkappaB	B-X
for	B-X
phosphorylation	B-X
.	B-X
Csn2	B-X
also	B-X
interacts	B-X
with	B-X
and	B-X
regulates	B-X
a	B-X
subset	B-X
of	B-X
nuclear	B-X
hormone	B-X
receptors	B-X
and	B-X
is	B-X
considered	B-X
a	B-X
novel	B-X
corepressor	B-X
.	B-X
We	B-X
report	B-X
that	B-X
targeted	B-X
disruption	B-X
of	B-X
Csn2	B-X
in	B-X
mice	B-X
caused	B-X
arrest	B-X
of	B-X
embryo	B-X
development	B-X
at	B-X
the	B-X
peri-implantation	B-X
stage	B-X
.	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
blastocysts	B-X
failed	B-X
to	B-X
outgrow	B-X
in	B-X
culture	B-X
and	B-X
exhibited	B-X
a	B-X
cell	B-X
proliferation	B-X
defect	B-X
in	B-X
inner	B-X
cell	B-X
mass	B-X
,	B-X
accompanied	B-X
by	B-X
a	B-X
slight	B-X
decrease	B-X
in	B-X
Oct4	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
lack	B-X
of	B-X
Csn2	B-X
disrupted	B-X
the	B-X
CSN	B-X
complex	B-X
and	B-X
resulted	B-X
in	B-X
a	B-X
drastic	B-X
increase	B-X
in	B-X
cyclin	B-X
E	B-X
,	B-X
supporting	B-X
a	B-X
role	B-X
for	B-X
CSN	B-X
in	B-X
cooperating	B-X
with	B-X
the	B-X
SCF-ubiquitin-proteasome	B-X
system	B-X
to	B-X
regulate	B-X
protein	B-X
turnover	B-X
.	B-X
Furthermore	B-X
,	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
embryos	B-X
contained	B-X
elevated	B-X
levels	B-X
of	B-X
p53	B-X
and	B-X
p21	B-X
,	B-X
which	B-X
may	B-X
contribute	B-X
to	B-X
premature	B-X
cell	B-X
cycle	B-X
arrest	B-X
of	B-X
the	B-X
mutant	B-X
.	B-X

Csn2	B-Protein
(	O
Trip15	B-Protein
/	O
Cops2	B-Protein
/	O
Alien	B-Protein
)	O
encodes	O
the	O
second	O
subunit	O
of	O
the	O
COP9	O
signalosome	O
(	O
CSN	O
)	O
,	O
an	O
eight	O
-	O
subunit	O
heteromeric	O
complex	O
homologous	O
to	O
the	O
lid	O
subcomplex	O
of	O
the	O
26S	O
proteasome	O
.	O

CSN	O
is	O
a	O
regulator	O
of	O
SCF	O
(	O
Skp1	B-Protein
-	O
cullin	O
-	O
F	O
-	O
box	O
protein	O
)	O
ubiquitin	B-Protein
ligases	O
,	O
mostly	O
through	O
the	O
enzymatic	O
activity	O
that	O
deconjugates	O
the	O
ubiquitin	B-Protein
-	O
like	O
protein	O
Nedd8	B-Protein
from	O
the	O
SCF	O
Cul1	B-Protein
component	O
.	O

In	O
addition	O
,	O
CSN	O
associates	O
with	O
protein	O
kinase	O
activities	O
targeting	O
p53	B-Protein
,	O
c	B-Protein
-	I-Protein
Jun	I-Protein
,	O
and	O
IkappaB	O
for	O
phosphorylation	O
.	O
<EOS>	B-X
Csn2	B-X
(	B-X
Trip15/Cops2/Alien	B-X
)	B-X
encodes	B-X
the	B-X
second	B-X
subunit	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
(	B-X
CSN	B-X
)	B-X
,	B-X
an	B-X
eight-subunit	B-X
heteromeric	B-X
complex	B-X
homologous	B-X
to	B-X
the	B-X
lid	B-X
subcomplex	B-X
of	B-X
the	B-X
26S	B-X
proteasome	B-X
.	B-X
CSN	B-X
is	B-X
a	B-X
regulator	B-X
of	B-X
SCF	B-X
(	B-X
Skp1-cullin-F-box	B-X
protein	B-X
)	B-X
ubiquitin	B-X
ligases	B-X
,	B-X
mostly	B-X
through	B-X
the	B-X
enzymatic	B-X
activity	B-X
that	B-X
deconjugates	B-X
the	B-X
ubiquitin-like	B-X
protein	B-X
Nedd8	B-X
from	B-X
the	B-X
SCF	B-X
Cul1	B-X
component	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
CSN	B-X
associates	B-X
with	B-X
protein	B-X
kinase	B-X
activities	B-X
targeting	B-X
p53	B-X
,	B-X
c-Jun	B-X
,	B-X
and	B-X
IkappaB	B-X
for	B-X
phosphorylation	B-X
.	B-X
Csn2	B-X
also	B-X
interacts	B-X
with	B-X
and	B-X
regulates	B-X
a	B-X
subset	B-X
of	B-X
nuclear	B-X
hormone	B-X
receptors	B-X
and	B-X
is	B-X
considered	B-X
a	B-X
novel	B-X
corepressor	B-X
.	B-X
We	B-X
report	B-X
that	B-X
targeted	B-X
disruption	B-X
of	B-X
Csn2	B-X
in	B-X
mice	B-X
caused	B-X
arrest	B-X
of	B-X
embryo	B-X
development	B-X
at	B-X
the	B-X
peri-implantation	B-X
stage	B-X
.	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
blastocysts	B-X
failed	B-X
to	B-X
outgrow	B-X
in	B-X
culture	B-X
and	B-X
exhibited	B-X
a	B-X
cell	B-X
proliferation	B-X
defect	B-X
in	B-X
inner	B-X
cell	B-X
mass	B-X
,	B-X
accompanied	B-X
by	B-X
a	B-X
slight	B-X
decrease	B-X
in	B-X
Oct4	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
lack	B-X
of	B-X
Csn2	B-X
disrupted	B-X
the	B-X
CSN	B-X
complex	B-X
and	B-X
resulted	B-X
in	B-X
a	B-X
drastic	B-X
increase	B-X
in	B-X
cyclin	B-X
E	B-X
,	B-X
supporting	B-X
a	B-X
role	B-X
for	B-X
CSN	B-X
in	B-X
cooperating	B-X
with	B-X
the	B-X
SCF-ubiquitin-proteasome	B-X
system	B-X
to	B-X
regulate	B-X
protein	B-X
turnover	B-X
.	B-X
Furthermore	B-X
,	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
embryos	B-X
contained	B-X
elevated	B-X
levels	B-X
of	B-X
p53	B-X
and	B-X
p21	B-X
,	B-X
which	B-X
may	B-X
contribute	B-X
to	B-X
premature	B-X
cell	B-X
cycle	B-X
arrest	B-X
of	B-X
the	B-X
mutant	B-X
.	B-X

Csn2	B-Protein
also	O
interacts	O
with	O
and	O
regulates	O
a	O
subset	O
of	O
nuclear	O
hormone	O
receptors	O
and	O
is	O
considered	O
a	O
novel	O
corepressor	O
.	O
<EOS>	B-X
Csn2	B-X
(	B-X
Trip15/Cops2/Alien	B-X
)	B-X
encodes	B-X
the	B-X
second	B-X
subunit	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
(	B-X
CSN	B-X
)	B-X
,	B-X
an	B-X
eight-subunit	B-X
heteromeric	B-X
complex	B-X
homologous	B-X
to	B-X
the	B-X
lid	B-X
subcomplex	B-X
of	B-X
the	B-X
26S	B-X
proteasome	B-X
.	B-X
Csn2	B-X
also	B-X
interacts	B-X
with	B-X
and	B-X
regulates	B-X
a	B-X
subset	B-X
of	B-X
nuclear	B-X
hormone	B-X
receptors	B-X
and	B-X
is	B-X
considered	B-X
a	B-X
novel	B-X
corepressor	B-X
.	B-X
We	B-X
report	B-X
that	B-X
targeted	B-X
disruption	B-X
of	B-X
Csn2	B-X
in	B-X
mice	B-X
caused	B-X
arrest	B-X
of	B-X
embryo	B-X
development	B-X
at	B-X
the	B-X
peri-implantation	B-X
stage	B-X
.	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
blastocysts	B-X
failed	B-X
to	B-X
outgrow	B-X
in	B-X
culture	B-X
and	B-X
exhibited	B-X
a	B-X
cell	B-X
proliferation	B-X
defect	B-X
in	B-X
inner	B-X
cell	B-X
mass	B-X
,	B-X
accompanied	B-X
by	B-X
a	B-X
slight	B-X
decrease	B-X
in	B-X
Oct4	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
lack	B-X
of	B-X
Csn2	B-X
disrupted	B-X
the	B-X
CSN	B-X
complex	B-X
and	B-X
resulted	B-X
in	B-X
a	B-X
drastic	B-X
increase	B-X
in	B-X
cyclin	B-X
E	B-X
,	B-X
supporting	B-X
a	B-X
role	B-X
for	B-X
CSN	B-X
in	B-X
cooperating	B-X
with	B-X
the	B-X
SCF-ubiquitin-proteasome	B-X
system	B-X
to	B-X
regulate	B-X
protein	B-X
turnover	B-X
.	B-X
Furthermore	B-X
,	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
embryos	B-X
contained	B-X
elevated	B-X
levels	B-X
of	B-X
p53	B-X
and	B-X
p21	B-X
,	B-X
which	B-X
may	B-X
contribute	B-X
to	B-X
premature	B-X
cell	B-X
cycle	B-X
arrest	B-X
of	B-X
the	B-X
mutant	B-X
.	B-X

We	O
report	O
that	O
targeted	O
disruption	O
of	O
Csn2	B-Protein
in	O
mice	O
caused	O
arrest	O
of	O
embryo	O
development	O
at	O
the	O
peri	O
-	O
implantation	O
stage	O
.	O
<EOS>	B-X
Csn2	B-X
(	B-X
Trip15/Cops2/Alien	B-X
)	B-X
encodes	B-X
the	B-X
second	B-X
subunit	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
(	B-X
CSN	B-X
)	B-X
,	B-X
an	B-X
eight-subunit	B-X
heteromeric	B-X
complex	B-X
homologous	B-X
to	B-X
the	B-X
lid	B-X
subcomplex	B-X
of	B-X
the	B-X
26S	B-X
proteasome	B-X
.	B-X
Csn2	B-X
also	B-X
interacts	B-X
with	B-X
and	B-X
regulates	B-X
a	B-X
subset	B-X
of	B-X
nuclear	B-X
hormone	B-X
receptors	B-X
and	B-X
is	B-X
considered	B-X
a	B-X
novel	B-X
corepressor	B-X
.	B-X
We	B-X
report	B-X
that	B-X
targeted	B-X
disruption	B-X
of	B-X
Csn2	B-X
in	B-X
mice	B-X
caused	B-X
arrest	B-X
of	B-X
embryo	B-X
development	B-X
at	B-X
the	B-X
peri-implantation	B-X
stage	B-X
.	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
blastocysts	B-X
failed	B-X
to	B-X
outgrow	B-X
in	B-X
culture	B-X
and	B-X
exhibited	B-X
a	B-X
cell	B-X
proliferation	B-X
defect	B-X
in	B-X
inner	B-X
cell	B-X
mass	B-X
,	B-X
accompanied	B-X
by	B-X
a	B-X
slight	B-X
decrease	B-X
in	B-X
Oct4	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
lack	B-X
of	B-X
Csn2	B-X
disrupted	B-X
the	B-X
CSN	B-X
complex	B-X
and	B-X
resulted	B-X
in	B-X
a	B-X
drastic	B-X
increase	B-X
in	B-X
cyclin	B-X
E	B-X
,	B-X
supporting	B-X
a	B-X
role	B-X
for	B-X
CSN	B-X
in	B-X
cooperating	B-X
with	B-X
the	B-X
SCF-ubiquitin-proteasome	B-X
system	B-X
to	B-X
regulate	B-X
protein	B-X
turnover	B-X
.	B-X
Furthermore	B-X
,	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
embryos	B-X
contained	B-X
elevated	B-X
levels	B-X
of	B-X
p53	B-X
and	B-X
p21	B-X
,	B-X
which	B-X
may	B-X
contribute	B-X
to	B-X
premature	B-X
cell	B-X
cycle	B-X
arrest	B-X
of	B-X
the	B-X
mutant	B-X
.	B-X

Csn2	B-Protein
(	O
-	O
/	O
-	O
)	O
blastocysts	O
failed	O
to	O
outgrow	O
in	O
culture	O
and	O
exhibited	O
a	O
cell	O
proliferation	O
defect	O
in	O
inner	O
cell	O
mass	O
,	O
accompanied	O
by	O
a	O
slight	O
decrease	O
in	O
Oct4	B-Protein
.	O
<EOS>	B-X
Csn2	B-X
(	B-X
Trip15/Cops2/Alien	B-X
)	B-X
encodes	B-X
the	B-X
second	B-X
subunit	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
(	B-X
CSN	B-X
)	B-X
,	B-X
an	B-X
eight-subunit	B-X
heteromeric	B-X
complex	B-X
homologous	B-X
to	B-X
the	B-X
lid	B-X
subcomplex	B-X
of	B-X
the	B-X
26S	B-X
proteasome	B-X
.	B-X
Csn2	B-X
also	B-X
interacts	B-X
with	B-X
and	B-X
regulates	B-X
a	B-X
subset	B-X
of	B-X
nuclear	B-X
hormone	B-X
receptors	B-X
and	B-X
is	B-X
considered	B-X
a	B-X
novel	B-X
corepressor	B-X
.	B-X
We	B-X
report	B-X
that	B-X
targeted	B-X
disruption	B-X
of	B-X
Csn2	B-X
in	B-X
mice	B-X
caused	B-X
arrest	B-X
of	B-X
embryo	B-X
development	B-X
at	B-X
the	B-X
peri-implantation	B-X
stage	B-X
.	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
blastocysts	B-X
failed	B-X
to	B-X
outgrow	B-X
in	B-X
culture	B-X
and	B-X
exhibited	B-X
a	B-X
cell	B-X
proliferation	B-X
defect	B-X
in	B-X
inner	B-X
cell	B-X
mass	B-X
,	B-X
accompanied	B-X
by	B-X
a	B-X
slight	B-X
decrease	B-X
in	B-X
Oct4	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
lack	B-X
of	B-X
Csn2	B-X
disrupted	B-X
the	B-X
CSN	B-X
complex	B-X
and	B-X
resulted	B-X
in	B-X
a	B-X
drastic	B-X
increase	B-X
in	B-X
cyclin	B-X
E	B-X
,	B-X
supporting	B-X
a	B-X
role	B-X
for	B-X
CSN	B-X
in	B-X
cooperating	B-X
with	B-X
the	B-X
SCF-ubiquitin-proteasome	B-X
system	B-X
to	B-X
regulate	B-X
protein	B-X
turnover	B-X
.	B-X
Furthermore	B-X
,	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
embryos	B-X
contained	B-X
elevated	B-X
levels	B-X
of	B-X
p53	B-X
and	B-X
p21	B-X
,	B-X
which	B-X
may	B-X
contribute	B-X
to	B-X
premature	B-X
cell	B-X
cycle	B-X
arrest	B-X
of	B-X
the	B-X
mutant	B-X
.	B-X

In	O
addition	O
,	O
lack	O
of	O
Csn2	B-Protein
disrupted	O
the	O
CSN	O
complex	O
and	O
resulted	O
in	O
a	O
drastic	O
increase	O
in	O
cyclin	O
E	O
,	O
supporting	O
a	O
role	O
for	O
CSN	O
in	O
cooperating	O
with	O
the	O
SCF	O
-	O
ubiquitin	B-Protein
-	O
proteasome	O
system	O
to	O
regulate	O
protein	O
turnover	O
.	O

Furthermore	O
,	O
Csn2	B-Protein
(	O
-	O
/	O
-	O
)	O
embryos	O
contained	O
elevated	O
levels	O
of	O
p53	B-Protein
and	O
p21	B-Protein
,	O
which	O
may	O
contribute	O
to	O
premature	O
cell	O
cycle	O
arrest	O
of	O
the	O
mutant	O
.	O
<EOS>	B-X
Csn2	B-X
(	B-X
Trip15/Cops2/Alien	B-X
)	B-X
encodes	B-X
the	B-X
second	B-X
subunit	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
(	B-X
CSN	B-X
)	B-X
,	B-X
an	B-X
eight-subunit	B-X
heteromeric	B-X
complex	B-X
homologous	B-X
to	B-X
the	B-X
lid	B-X
subcomplex	B-X
of	B-X
the	B-X
26S	B-X
proteasome	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
CSN	B-X
associates	B-X
with	B-X
protein	B-X
kinase	B-X
activities	B-X
targeting	B-X
p53	B-X
,	B-X
c-Jun	B-X
,	B-X
and	B-X
IkappaB	B-X
for	B-X
phosphorylation	B-X
.	B-X
Csn2	B-X
also	B-X
interacts	B-X
with	B-X
and	B-X
regulates	B-X
a	B-X
subset	B-X
of	B-X
nuclear	B-X
hormone	B-X
receptors	B-X
and	B-X
is	B-X
considered	B-X
a	B-X
novel	B-X
corepressor	B-X
.	B-X
We	B-X
report	B-X
that	B-X
targeted	B-X
disruption	B-X
of	B-X
Csn2	B-X
in	B-X
mice	B-X
caused	B-X
arrest	B-X
of	B-X
embryo	B-X
development	B-X
at	B-X
the	B-X
peri-implantation	B-X
stage	B-X
.	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
blastocysts	B-X
failed	B-X
to	B-X
outgrow	B-X
in	B-X
culture	B-X
and	B-X
exhibited	B-X
a	B-X
cell	B-X
proliferation	B-X
defect	B-X
in	B-X
inner	B-X
cell	B-X
mass	B-X
,	B-X
accompanied	B-X
by	B-X
a	B-X
slight	B-X
decrease	B-X
in	B-X
Oct4	B-X
.	B-X
In	B-X
addition	B-X
,	B-X
lack	B-X
of	B-X
Csn2	B-X
disrupted	B-X
the	B-X
CSN	B-X
complex	B-X
and	B-X
resulted	B-X
in	B-X
a	B-X
drastic	B-X
increase	B-X
in	B-X
cyclin	B-X
E	B-X
,	B-X
supporting	B-X
a	B-X
role	B-X
for	B-X
CSN	B-X
in	B-X
cooperating	B-X
with	B-X
the	B-X
SCF-ubiquitin-proteasome	B-X
system	B-X
to	B-X
regulate	B-X
protein	B-X
turnover	B-X
.	B-X
Furthermore	B-X
,	B-X
Csn2	B-X
(	B-X
-/-	B-X
)	B-X
embryos	B-X
contained	B-X
elevated	B-X
levels	B-X
of	B-X
p53	B-X
and	B-X
p21	B-X
,	B-X
which	B-X
may	B-X
contribute	B-X
to	B-X
premature	B-X
cell	B-X
cycle	B-X
arrest	B-X
of	B-X
the	B-X
mutant	B-X
.	B-X

On	O
again	O
-	O
off	O
again	O
:	O
COP9	O
signalosome	O
turns	O
the	O
key	O
on	O
protein	O
degradation	O
.	O
<EOS>	B-X
The	B-X
COP9	B-X
signalosome	B-X
is	B-X
an	B-X
eight-subunit	B-X
protein	B-X
complex	B-X
that	B-X
regulates	B-X
protein	B-X
ubiquitination	B-X
and	B-X
protein	B-X
turnover	B-X
in	B-X
a	B-X
variety	B-X
of	B-X
plant	B-X
developmental	B-X
and	B-X
physiological	B-X
contexts	B-X
,	B-X
including	B-X
light-regulated	B-X
development	B-X
,	B-X
hormone	B-X
signaling	B-X
,	B-X
and	B-X
defense	B-X
against	B-X
pathogens	B-X
.	B-X
In	B-X
all	B-X
eukaryotes	B-X
tested	B-X
,	B-X
the	B-X
COP9	B-X
signalosome	B-X
is	B-X
able	B-X
to	B-X
posttranslationally	B-X
modify	B-X
the	B-X
cullin	B-X
subunit	B-X
of	B-X
E3-ubiquitin-ligase	B-X
complexes	B-X
by	B-X
cleaving	B-X
off	B-X
the	B-X
covalently	B-X
coupled	B-X
peptide	B-X
,	B-X
Nedd8	B-X
.	B-X
Two	B-X
contrasting	B-X
models	B-X
ascribe	B-X
stimulatory	B-X
or	B-X
inhibitory	B-X
roles	B-X
to	B-X
the	B-X
modification	B-X
of	B-X
cullin/E3	B-X
that	B-X
is	B-X
mediated	B-X
by	B-X
the	B-X
COP9	B-X
signalosome	B-X
.	B-X
There	B-X
is	B-X
considerable	B-X
disagreement	B-X
as	B-X
to	B-X
whether	B-X
Nedd8	B-X
cleavage	B-X
underlies	B-X
all	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
's	B-X
numerous	B-X
cellular	B-X
and	B-X
phenotypic	B-X
effects	B-X
.	B-X
This	B-X
is	B-X
because	B-X
macroscopic	B-X
phenotypes	B-X
do	B-X
not	B-X
always	B-X
correlate	B-X
with	B-X
biochemical	B-X
defects	B-X
in	B-X
COP9	B-X
signalosome	B-X
mutants	B-X
.	B-X
Additional	B-X
biochemical	B-X
activities	B-X
,	B-X
including	B-X
protein	B-X
interactions	B-X
with	B-X
the	B-X
cellular	B-X
machineries	B-X
for	B-X
protein	B-X
phosphorylation	B-X
,	B-X
protein	B-X
turnover	B-X
,	B-X
and	B-X
protein	B-X
translation	B-X
,	B-X
have	B-X
been	B-X
proposed	B-X
to	B-X
account	B-X
for	B-X
the	B-X
role	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
in	B-X
development	B-X
and	B-X
disease	B-X
.	B-X

The	O
COP9	O
signalosome	O
is	O
an	O
eight	O
-	O
subunit	O
protein	O
complex	O
that	O
regulates	O
protein	O
ubiquitination	O
and	O
protein	O
turnover	O
in	O
a	O
variety	O
of	O
plant	O
developmental	O
and	O
physiological	O
contexts	O
,	O
including	O
light	O
-	O
regulated	O
development	O
,	O
hormone	O
signaling	O
,	O
and	O
defense	O
against	O
pathogens	O
.	O

In	O
all	O
eukaryotes	O
tested	O
,	O
the	O
COP9	O
signalosome	O
is	O
able	O
to	O
posttranslationally	O
modify	O
the	O
cullin	O
subunit	O
of	O
E3	O
-	O
ubiquitin	B-Protein
-	O
ligase	O
complexes	O
by	O
cleaving	O
off	O
the	O
covalently	O
coupled	O
peptide	O
,	O
Nedd8	B-Protein
.	O
<EOS>	B-X
The	B-X
COP9	B-X
signalosome	B-X
is	B-X
an	B-X
eight-subunit	B-X
protein	B-X
complex	B-X
that	B-X
regulates	B-X
protein	B-X
ubiquitination	B-X
and	B-X
protein	B-X
turnover	B-X
in	B-X
a	B-X
variety	B-X
of	B-X
plant	B-X
developmental	B-X
and	B-X
physiological	B-X
contexts	B-X
,	B-X
including	B-X
light-regulated	B-X
development	B-X
,	B-X
hormone	B-X
signaling	B-X
,	B-X
and	B-X
defense	B-X
against	B-X
pathogens	B-X
.	B-X
In	B-X
all	B-X
eukaryotes	B-X
tested	B-X
,	B-X
the	B-X
COP9	B-X
signalosome	B-X
is	B-X
able	B-X
to	B-X
posttranslationally	B-X
modify	B-X
the	B-X
cullin	B-X
subunit	B-X
of	B-X
E3-ubiquitin-ligase	B-X
complexes	B-X
by	B-X
cleaving	B-X
off	B-X
the	B-X
covalently	B-X
coupled	B-X
peptide	B-X
,	B-X
Nedd8	B-X
.	B-X
Two	B-X
contrasting	B-X
models	B-X
ascribe	B-X
stimulatory	B-X
or	B-X
inhibitory	B-X
roles	B-X
to	B-X
the	B-X
modification	B-X
of	B-X
cullin/E3	B-X
that	B-X
is	B-X
mediated	B-X
by	B-X
the	B-X
COP9	B-X
signalosome	B-X
.	B-X
There	B-X
is	B-X
considerable	B-X
disagreement	B-X
as	B-X
to	B-X
whether	B-X
Nedd8	B-X
cleavage	B-X
underlies	B-X
all	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
's	B-X
numerous	B-X
cellular	B-X
and	B-X
phenotypic	B-X
effects	B-X
.	B-X
This	B-X
is	B-X
because	B-X
macroscopic	B-X
phenotypes	B-X
do	B-X
not	B-X
always	B-X
correlate	B-X
with	B-X
biochemical	B-X
defects	B-X
in	B-X
COP9	B-X
signalosome	B-X
mutants	B-X
.	B-X
Additional	B-X
biochemical	B-X
activities	B-X
,	B-X
including	B-X
protein	B-X
interactions	B-X
with	B-X
the	B-X
cellular	B-X
machineries	B-X
for	B-X
protein	B-X
phosphorylation	B-X
,	B-X
protein	B-X
turnover	B-X
,	B-X
and	B-X
protein	B-X
translation	B-X
,	B-X
have	B-X
been	B-X
proposed	B-X
to	B-X
account	B-X
for	B-X
the	B-X
role	B-X
of	B-X
the	B-X
COP9	B-X
signalosome	B-X
in	B-X
development	B-X
and	B-X
disease	B-X
.	B-X

Two	O
contrasting	O
models	O
ascribe	O
stimulatory	O
or	O
inhibitory	O
roles	O
to	O
the	O
modification	O
of	O
cullin	O
/	O
E3	O
that	O
is	O
mediated	O
by	O
the	O
COP9	O
signalosome	O
.	O
<EOS>	B-X
The	B-X
COP9	B-X
signalosome	B-X
is	B-X
an	B-X
eight-subunit	B-X
protein	B-X
complex	B-X
that	B-X
regulates	B-X
protein	B-X
ubiquitination	B-X
and	B-X
protein	B-X
turnover	B-X
in	B-X
a	B-X
variety	B-X
of	B-X
plant	B-X
developmental	B-X
and	B-X
physiological	B-X
contexts	B-X
,	B-X
including	B-X
light-regulated	B-X
development	B-X
,	B-X
hormone	B-X
signaling	B-X
,	B-X
and	B-X
defense	B-X
against	B-X
pathogens	B-X
.	B-X
In	B-X
all	B-X
eukaryotes	B-X
tested	B-X
,	B-X
the	B-X
COP9	B-X
signalosome	B-X
is	B-X
able	B-X
